image_path,gemini_2.5_pro_response,gemini_2.5_flash_response,openai_gpt_5_response,qwen_2.5_32b_response
triangles_original/025_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8499,
  ""abs_b_minus_c_deg"": 26.1521,
  ""max_over_min_side"": 1.5966,
  ""angle_range_deg"": 45.3631
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0387,
  ""abs_b_minus_c_deg"": 5.5125,
  ""max_over_min_side"": 1.3829,
  ""angle_range_deg"": 27.9500
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2321,
  ""abs_b_minus_c_deg"": 10.8472,
  ""max_over_min_side"": 1.3017,
  ""angle_range_deg"": 14.5910
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/025_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0268,
  ""abs_b_minus_c_deg"": 3.1342,
  ""max_over_min_side"": 1.1654,
  ""angle_range_deg"": 14.2569
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.5454,
  ""abs_b_minus_c_deg"": 40.1562,
  ""max_over_min_side"": 1.5454,
  ""angle_range_deg"": 40.1562
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2310,
""abs_b_minus_c_deg"": 12.4800,
""max_over_min_side"": 1.2760,
""angle_range_deg"": 15.7300
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/025_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1698,
  ""abs_b_minus_c_deg"": 20.4756,
  ""max_over_min_side"": 1.3335,
  ""angle_range_deg"": 29.9082
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.4945,
  ""abs_b_minus_c_deg"": 29.9618,
  ""max_over_min_side"": 2.4537,
  ""angle_range_deg"": 79.9283
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2710,
""abs_b_minus_c_deg"": 10.8420,
""max_over_min_side"": 1.3200,
""angle_range_deg"": 15.2300
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/026_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0112,
  ""abs_b_minus_c_deg"": 0.8635,
  ""max_over_min_side"": 1.1856,
  ""angle_range_deg"": 18.7939
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0209,
  ""abs_b_minus_c_deg"": 1.6084,
  ""max_over_min_side"": 1.2056,
  ""angle_range_deg"": 20.6592
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2847,
  ""abs_b_minus_c_deg"": 8.7365,
  ""max_over_min_side"": 1.3072,
  ""angle_range_deg"": 16.5432
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/026_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2922,
  ""abs_b_minus_c_deg"": 19.6541,
  ""max_over_min_side"": 1.3793,
  ""angle_range_deg"": 28.9092
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.7674,
  ""abs_b_minus_c_deg"": 36.9973,
  ""max_over_min_side"": 1.8641,
  ""angle_range_deg"": 47.5900
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 0.8321,
""abs_b_minus_c_deg"": 14.2765,
""max_over_min_side"": 1.2017,
""angle_range_deg"": 16.9832
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/026_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4892,
  ""abs_b_minus_c_deg"": 35.5932,
  ""max_over_min_side"": 1.4892,
  ""angle_range_deg"": 35.5932
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1138,
  ""abs_b_minus_c_deg"": 7.7398,
  ""max_over_min_side"": 1.3125,
  ""angle_range_deg"": 28.6976
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.2310,
  ""abs_b_minus_c_deg"": 12.6475,
  ""max_over_min_side"": 1.3082,
  ""angle_range_deg"": 25.2950
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/026_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.7940,
  ""abs_b_minus_c_deg"": 39.5328,
  ""max_over_min_side"": 1.8418,
  ""angle_range_deg"": 44.7930
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8114,
  ""abs_b_minus_c_deg"": 20.0915,
  ""max_over_min_side"": 1.2323,
  ""angle_range_deg"": 20.0915
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2735,
  ""abs_b_minus_c_deg"": 10.8420,
  ""max_over_min_side"": 1.3102,
  ""angle_range_deg"": 13.2764
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/027_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9906,
  ""abs_b_minus_c_deg"": 1.2914,
  ""max_over_min_side"": 1.2703,
  ""angle_range_deg"": 20.7419
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9485,
  ""abs_b_minus_c_deg"": 5.5744,
  ""max_over_min_side"": 1.0746,
  ""angle_range_deg"": 7.2540
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8450,
  ""abs_b_minus_c_deg"": 10.2700,
  ""max_over_min_side"": 1.2470,
  ""angle_range_deg"": 20.0400
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/027_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9347,
  ""abs_b_minus_c_deg"": 7.7658,
  ""max_over_min_side"": 1.1580,
  ""angle_range_deg"": 14.5519
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.7421,
  ""abs_b_minus_c_deg"": 45.7026,
  ""max_over_min_side"": 1.5961,
  ""angle_range_deg"": 54.7913
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.2825,
""abs_b_minus_c_deg"": 11.7432,
""max_over_min_side"": 1.3968,
""angle_range_deg"": 15.8204
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.7321,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/027_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9806,
  ""abs_b_minus_c_deg"": 1.9577,
  ""max_over_min_side"": 1.0198,
  ""angle_range_deg"": 1.9577
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3548,
  ""abs_b_minus_c_deg"": 28.1350,
  ""max_over_min_side"": 1.3548,
  ""angle_range_deg"": 28.1350
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1810,
  ""abs_b_minus_c_deg"": 6.7312,
  ""max_over_min_side"": 1.2765,
  ""angle_range_deg"": 10.9823
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.4567,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/027_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9219,
  ""abs_b_minus_c_deg"": 9.2012,
  ""max_over_min_side"": 1.1507,
  ""angle_range_deg"": 14.2771
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8042,
  ""abs_b_minus_c_deg"": 20.8258,
  ""max_over_min_side"": 1.2435,
  ""angle_range_deg"": 20.8258
}","{
    ""side_type"": ""scalene"",
    ""angle_type"": ""acute"",
    ""ab_over_ac"": 1.2060,
    ""abs_b_minus_c_deg"": 11.4200,
    ""max_over_min_side"": 1.2780,
    ""angle_range_deg"": 13.7000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/028_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0340,
  ""abs_b_minus_c_deg"": 4.7511,
  ""max_over_min_side"": 1.3600,
  ""angle_range_deg"": 26.5977
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4210,
  ""abs_b_minus_c_deg"": 33.1778,
  ""max_over_min_side"": 1.4210,
  ""angle_range_deg"": 33.1778
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.3125,
  ""abs_b_minus_c_deg"": 10.8420,
  ""max_over_min_side"": 1.4812,
  ""angle_range_deg"": 27.9364
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/028_T0.jpg,"{
    ""side_type"": ""scalene"",
    ""angle_type"": ""acute"",
    ""ab_over_ac"": 1.0952,
    ""abs_b_minus_c_deg"": 16.2306,
    ""max_over_min_side"": 1.7042,
    ""angle_range_deg"": 45.0900
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9962,
  ""abs_b_minus_c_deg"": 0.3473,
  ""max_over_min_side"": 1.0173,
  ""angle_range_deg"": 1.6662
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2790,
  ""abs_b_minus_c_deg"": 9.8320,
  ""max_over_min_side"": 1.3910,
  ""angle_range_deg"": 16.7400
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/028_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8912,
  ""abs_b_minus_c_deg"": 17.4668,
  ""max_over_min_side"": 1.4894,
  ""angle_range_deg"": 37.1176
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.7662,
  ""abs_b_minus_c_deg"": 64.7057,
  ""max_over_min_side"": 2.3353,
  ""angle_range_deg"": 86.8720
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.2460, ""abs_b_minus_c_deg"": 7.8200, ""max_over_min_side"": 1.3020, ""angle_range_deg"": 15.6000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/028_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0507,
  ""abs_b_minus_c_deg"": 12.1403,
  ""max_over_min_side"": 2.2515,
  ""angle_range_deg"": 56.8028
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8777,
  ""abs_b_minus_c_deg"": 28.0454,
  ""max_over_min_side"": 2.0499,
  ""angle_range_deg"": 60.2098
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1423,
  ""abs_b_minus_c_deg"": 7.5632,
  ""max_over_min_side"": 1.1889,
  ""angle_range_deg"": 13.9247
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/029_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9153,
  ""abs_b_minus_c_deg"": 7.3713,
  ""max_over_min_side"": 1.1954,
  ""angle_range_deg"": 17.9870
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0381,
  ""abs_b_minus_c_deg"": 2.1808,
  ""max_over_min_side"": 1.4240,
  ""angle_range_deg"": 44.0214
}","{""side_type"": ""scalene"", ""angle_type"": ""obtuse"", ""ab_over_ac"": 1.2700, ""abs_b_minus_c_deg"": 15.7000, ""max_over_min_side"": 1.4700, ""angle_range_deg"": 23.2000}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/029_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1196,
  ""abs_b_minus_c_deg"": 10.3220,
  ""max_over_min_side"": 1.1286,
  ""angle_range_deg"": 11.2099
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9899,
  ""abs_b_minus_c_deg"": 1.0032,
  ""max_over_min_side"": 1.0184,
  ""angle_range_deg"": 1.7375
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3590,
  ""abs_b_minus_c_deg"": 13.8700,
  ""max_over_min_side"": 1.4910,
  ""angle_range_deg"": 15.6200
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/029_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.8460,
  ""abs_b_minus_c_deg"": 19.0636,
  ""max_over_min_side"": 1.2012,
  ""angle_range_deg"": 20.3294
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""right"",
  ""ab_over_ac"": 0.6901,
  ""abs_b_minus_c_deg"": 46.3610,
  ""max_over_min_side"": 1.4491,
  ""angle_range_deg"": 46.3610
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.1920,
  ""abs_b_minus_c_deg"": 14.3800,
  ""max_over_min_side"": 1.3260,
  ""angle_range_deg"": 21.5600
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/029_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7725,
  ""abs_b_minus_c_deg"": 24.8768,
  ""max_over_min_side"": 1.2945,
  ""angle_range_deg"": 24.8768
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7367,
  ""abs_b_minus_c_deg"": 31.8206,
  ""max_over_min_side"": 1.3574,
  ""angle_range_deg"": 31.8206
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2765,
  ""abs_b_minus_c_deg"": 13.8421,
  ""max_over_min_side"": 1.3614,
  ""angle_range_deg"": 16.9257
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/030_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.9950,
  ""abs_b_minus_c_deg"": 0.2478,
  ""max_over_min_side"": 1.4051,
  ""angle_range_deg"": 43.6055
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.4443,
  ""abs_b_minus_c_deg"": 18.1388,
  ""max_over_min_side"": 1.8612,
  ""angle_range_deg"": 65.4144
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 10.3500,
  ""max_over_min_side"": 1.5200,
  ""angle_range_deg"": 21.0000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/030_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.9506,
  ""abs_b_minus_c_deg"": 2.8753,
  ""max_over_min_side"": 1.4656,
  ""angle_range_deg"": 48.1250
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.5580,
  ""abs_b_minus_c_deg"": 40.3608,
  ""max_over_min_side"": 1.8052,
  ""angle_range_deg"": 41.7368
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 1.2175, ""abs_b_minus_c_deg"": 9.4632, ""max_over_min_side"": 1.2658, ""angle_range_deg"": 14.7824}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/030_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.5547,
  ""abs_b_minus_c_deg"": 45.8820,
  ""max_over_min_side"": 1.8029,
  ""angle_range_deg"": 45.8820
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 2.4198,
  ""abs_b_minus_c_deg"": 89.5267,
  ""max_over_min_side"": 2.4198,
  ""angle_range_deg"": 89.5267
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2460,
  ""abs_b_minus_c_deg"": 9.8700,
  ""max_over_min_side"": 1.3420,
  ""angle_range_deg"": 15.7000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/030_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 0.7320,
  ""abs_b_minus_c_deg"": 17.6333,
  ""max_over_min_side"": 1.6897,
  ""angle_range_deg"": 53.4353
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.7326,
  ""abs_b_minus_c_deg"": 43.7983,
  ""max_over_min_side"": 1.4946,
  ""angle_range_deg"": 48.9197
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 1.1420,
""abs_b_minus_c_deg"": 7.8500,
""max_over_min_side"": 1.1970,
""angle_range_deg"": 14.6000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/031_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.2335,
  ""abs_b_minus_c_deg"": 45.6135,
  ""max_over_min_side"": 4.7472,
  ""angle_range_deg"": 100.7543
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.3275,
  ""abs_b_minus_c_deg"": 34.2959,
  ""max_over_min_side"": 3.6250,
  ""angle_range_deg"": 103.3579
}","{
""side_type"": ""scalene"",
""angle_type"": ""acute"",
""ab_over_ac"": 0.7960,
""abs_b_minus_c_deg"": 13.2700,
""max_over_min_side"": 1.4200,
""angle_range_deg"": 15.8000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/031_T0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.2024,
  ""abs_b_minus_c_deg"": 45.5863,
  ""max_over_min_side"": 5.4455,
  ""angle_range_deg"": 105.9690
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.4461,
  ""abs_b_minus_c_deg"": 34.6713,
  ""max_over_min_side"": 2.6321,
  ""angle_range_deg"": 79.7733
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4200,
  ""abs_b_minus_c_deg"": 13.6000,
  ""max_over_min_side"": 1.5000,
  ""angle_range_deg"": 16.7000
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
triangles_original/031_P1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.3400,
  ""abs_b_minus_c_deg"": 39.6610,
  ""max_over_min_side"": 3.3808,
  ""angle_range_deg"": 91.1829
}","{
    ""side_type"": ""scalene"",
    ""angle_type"": ""obtuse"",
    ""ab_over_ac"": 0.7924,
    ""abs_b_minus_c_deg"": 46.5408,
    ""max_over_min_side"": 1.5688,
    ""angle_range_deg"": 53.3710
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3264,
  ""abs_b_minus_c_deg"": 11.2743,
  ""max_over_min_side"": 1.3951,
  ""angle_range_deg"": 14.8027
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 15.0000,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 30.0000
}
```"
triangles_original/031_T1.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.3490,
  ""abs_b_minus_c_deg"": 95.4758,
  ""max_over_min_side"": 2.8653,
  ""angle_range_deg"": 95.4758
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.0801,
  ""abs_b_minus_c_deg"": 15.1326,
  ""max_over_min_side"": 1.4105,
  ""angle_range_deg"": 35.0494
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.3615,
  ""abs_b_minus_c_deg"": 13.8427,
  ""max_over_min_side"": 1.5279,
  ""angle_range_deg"": 16.3049
}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.2345,
  ""abs_b_minus_c_deg"": 15.6789,
  ""max_over_min_side"": 1.5678,
  ""angle_range_deg"": 23.4567
}
```"
triangles_original/032_P0.jpg,"{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6329,
  ""abs_b_minus_c_deg"": 15.4976,
  ""max_over_min_side"": 2.2295,
  ""angle_range_deg"": 94.8200
}","{
  ""side_type"": ""scalene"",
  ""angle_type"": ""obtuse"",
  ""ab_over_ac"": 0.6402,
  ""abs_b_minus_c_deg"": 19.6091,
  ""max_over_min_side"": 2.0482,
  ""angle_range_deg"": 75.8779
}","{""side_type"": ""scalene"", ""angle_type"": ""acute"", ""ab_over_ac"": 0.7510, ""abs_b_minus_c_deg"": 12.8400, ""max_over_min_side"": 1.3880, ""angle_range_deg"": 16.7400}","```json
{
  ""side_type"": ""scalene"",
  ""angle_type"": ""acute"",
  ""ab_over_ac"": 1.4142,
  ""abs_b_minus_c_deg"": 26.5651,
  ""max_over_min_side"": 1.4142,
  ""angle_range_deg"": 26.5651
}
```"
